"category","database_name","schema_name","table_name","object_type","column_name","data_type"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202304","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202305","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202305","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202305","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202306","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202306","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202306","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202307","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202307","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202307","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202308","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202308","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202308","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202309","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202309","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202309","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202310","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202310","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202310","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202311","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202311","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202311","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202312","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202312","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202312","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202401","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202401","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202401","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202402","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202402","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202402","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202403","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202403","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202403","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202404","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","PHOTO_AUDIT_COUNTER","int"
