"visit_id","aggregate_visit_id","visit_date","store_id","agent_master_id"
"3000820_1009743_20260722","850149843_20260722_3549","22.07.2026 0:00:00","850149843","3000820"
"3000820_1010716_20260706","850183291_20260706_3549","06.07.2026 0:00:00","850183291","3000820"
"3000820_1010716_20260720","850183291_20260720_3549","20.07.2026 0:00:00","850183291","3000820"
"3000820_1011226_20260701","850124244_20260701_3549","01.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260703","850124244_20260703_3549","03.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260708","850124244_20260708_3549","08.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260710","850124244_20260710_3549","10.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260715","850124244_20260715_3549","15.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260717","850124244_20260717_3549","17.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260722","850124244_20260722_3549","22.07.2026 0:00:00","850124244","3000820"
"3000820_1011226_20260724","850124244_20260724_3549","24.07.2026 0:00:00","850124244","3000820"
"3000820_1011478_20260701","850294779_20260701_3549","01.07.2026 0:00:00","850294779","3000820"
"3000820_1011478_20260708","850294779_20260708_3549","08.07.2026 0:00:00","850294779","3000820"
"3000820_1011478_20260722","850294779_20260722_3549","22.07.2026 0:00:00","850294779","3000820"
"3000820_1011898_20260702","850183316_20260702_3549","02.07.2026 0:00:00","850183316","3000820"
"3000820_1011898_20260709","850183316_20260709_3549","09.07.2026 0:00:00","850183316","3000820"
"3000820_1011898_20260716","850183316_20260716_3549","16.07.2026 0:00:00","850183316","3000820"
"3000820_1011898_20260723","850183316_20260723_3549","23.07.2026 0:00:00","850183316","3000820"
"3000820_1011905_20260703","850183274_20260703_3549","03.07.2026 0:00:00","850183274","3000820"
"3000820_1011905_20260710","850183274_20260710_3549","10.07.2026 0:00:00","850183274","3000820"
"3000820_1011905_20260717","850183274_20260717_3549","17.07.2026 0:00:00","850183274","3000820"
"3000820_1011905_20260724","850183274_20260724_3549","24.07.2026 0:00:00","850183274","3000820"
"3000820_1015215_20260702","850296437_20260702_3549","02.07.2026 0:00:00","850296437","3000820"
"3000820_1015215_20260709","850296437_20260709_3549","09.07.2026 0:00:00","850296437","3000820"
"3000820_1015215_20260716","850296437_20260716_3549","16.07.2026 0:00:00","850296437","3000820"
"3000820_1015215_20260723","850296437_20260723_3549","23.07.2026 0:00:00","850296437","3000820"
"3000820_1015290_20260707","850263812_20260707_3549","07.07.2026 0:00:00","850263812","3000820"
"3000820_1015290_20260714","850263812_20260714_3549","14.07.2026 0:00:00","850263812","3000820"
"3000820_1015290_20260721","850263812_20260721_3549","21.07.2026 0:00:00","850263812","3000820"
"3000820_1018261_20260703","850295205_20260703_3549","03.07.2026 0:00:00","850295205","3000820"
"3000820_1018261_20260710","850295205_20260710_3549","10.07.2026 0:00:00","850295205","3000820"
"3000820_1018261_20260717","850295205_20260717_3549","17.07.2026 0:00:00","850295205","3000820"
"3000820_1018261_20260724","850295205_20260724_3549","24.07.2026 0:00:00","850295205","3000820"
"3000820_1022960_20260706","850302976_20260706_3549","06.07.2026 0:00:00","850302976","3000820"
"3000820_1022960_20260720","850302976_20260720_3549","20.07.2026 0:00:00","850302976","3000820"
"3000820_1147030_20260706","850286890_20260706_3549","06.07.2026 0:00:00","850286890","3000820"
"3000820_1147030_20260720","850286890_20260720_3549","20.07.2026 0:00:00","850286890","3000820"
"3000820_1166055_20260702","850310722_20260702_3549","02.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260707","850310722_20260707_3549","07.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260709","850310722_20260709_3549","09.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260714","850310722_20260714_3549","14.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260716","850310722_20260716_3549","16.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260721","850310722_20260721_3549","21.07.2026 0:00:00","850310722","3000820"
"3000820_1166055_20260723","850310722_20260723_3549","23.07.2026 0:00:00","850310722","3000820"
"3000820_1179211_20260707","850298071_20260707_3549","07.07.2026 0:00:00","850298071","3000820"
"3000820_1179211_20260714","850298071_20260714_3549","14.07.2026 0:00:00","850298071","3000820"
"3000820_1179211_20260721","850298071_20260721_3549","21.07.2026 0:00:00","850298071","3000820"
"3000820_1408030_20260703","850183276_20260703_3549","03.07.2026 0:00:00","850183276","3000820"
"3000820_1408030_20260710","850183276_20260710_3549","10.07.2026 0:00:00","850183276","3000820"
"3000820_1408030_20260717","850183276_20260717_3549","17.07.2026 0:00:00","850183276","3000820"
"3000820_1408030_20260724","850183276_20260724_3549","24.07.2026 0:00:00","850183276","3000820"
"3000820_1410774_20260703","850105457_20260703_3549","03.07.2026 0:00:00","850105457","3000820"
"3000820_1410774_20260710","850105457_20260710_3549","10.07.2026 0:00:00","850105457","3000820"
"3000820_1410774_20260717","850105457_20260717_3549","17.07.2026 0:00:00","850105457","3000820"
"3000820_1410774_20260724","850105457_20260724_3549","24.07.2026 0:00:00","850105457","3000820"
"3000820_1479500_20260706","850315633_20260706_3549","06.07.2026 0:00:00","850315633","3000820"
"3000820_1479500_20260720","850315633_20260720_3549","20.07.2026 0:00:00","850315633","3000820"
"3000820_1479600_20260701","850315749_20260701_3549","01.07.2026 0:00:00","850315749","3000820"
"3000820_1479600_20260708","850315749_20260708_3549","08.07.2026 0:00:00","850315749","3000820"
"3000820_1479600_20260715","850315749_20260715_3549","15.07.2026 0:00:00","850315749","3000820"
"3000820_1479600_20260722","850315749_20260722_3549","22.07.2026 0:00:00","850315749","3000820"
"3000820_1493346_20260706","850318880_20260706_3549","06.07.2026 0:00:00","850318880","3000820"
"3000820_1510745_20260709","850321923_20260709_3549","09.07.2026 0:00:00","850321923","3000820"
"3000820_1510745_20260716","850321923_20260716_3549","16.07.2026 0:00:00","850321923","3000820"
"3000820_1510745_20260723","850321923_20260723_3549","23.07.2026 0:00:00","850321923","3000820"
"3000820_1511216_20260707","850322037_20260707_3549","07.07.2026 0:00:00","850322037","3000820"
"3000820_1511216_20260721","850322037_20260721_3549","21.07.2026 0:00:00","850322037","3000820"
"3000820_1616901_20260706","850324664_20260706_3549","06.07.2026 0:00:00","850324664","3000820"
"3000820_1616901_20260720","850324664_20260720_3549","20.07.2026 0:00:00","850324664","3000820"
"3000821_1001840_20260704","850183317_20260704_0939","04.07.2026 0:00:00","850183317","3000821"
"3000821_1001840_20260711","850183317_20260711_0939","11.07.2026 0:00:00","850183317","3000821"
"3000821_1001840_20260725","850183317_20260725_0939","25.07.2026 0:00:00","850183317","3000821"
"3000821_1001842_20260702","850183273_20260702_0939","02.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260707","850183273_20260707_0939","07.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260709","850183273_20260709_0939","09.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260714","850183273_20260714_0939","14.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260716","850183273_20260716_0939","16.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260721","850183273_20260721_0939","21.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260723","850183273_20260723_0939","23.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260728","850183273_20260728_0939","28.07.2026 0:00:00","850183273","3000821"
"3000821_1001842_20260730","850183273_20260730_0939","30.07.2026 0:00:00","850183273","3000821"
"3000821_1002486_20260703","850253736_20260703_0939","03.07.2026 0:00:00","850253736","3000821"
"3000821_1002486_20260710","850253736_20260710_0939","10.07.2026 0:00:00","850253736","3000821"
"3000821_1002486_20260717","850253736_20260717_0939","17.07.2026 0:00:00","850253736","3000821"
"3000821_1002486_20260724","850253736_20260724_0939","24.07.2026 0:00:00","850253736","3000821"
"3000821_1006694_20260701","850179501_20260701_0939","01.07.2026 0:00:00","850179501","3000821"
"3000821_1006694_20260708","850179501_20260708_0939","08.07.2026 0:00:00","850179501","3000821"
"3000821_1006694_20260715","850179501_20260715_0939","15.07.2026 0:00:00","850179501","3000821"
"3000821_1006694_20260722","850179501_20260722_0939","22.07.2026 0:00:00","850179501","3000821"
"3000821_1006694_20260729","850179501_20260729_0939","29.07.2026 0:00:00","850179501","3000821"
"3000821_1007728_20260702","850287062_20260702_0939","02.07.2026 0:00:00","850287062","3000821"
"3000821_1007728_20260709","850287062_20260709_0939","09.07.2026 0:00:00","850287062","3000821"
"3000821_1007728_20260716","850287062_20260716_0939","16.07.2026 0:00:00","850287062","3000821"
"3000821_1007728_20260723","850287062_20260723_0939","23.07.2026 0:00:00","850287062","3000821"
"3000821_1008489_20260704","850183275_20260704_0939","04.07.2026 0:00:00","850183275","3000821"
"3000821_1008489_20260711","850183275_20260711_0939","11.07.2026 0:00:00","850183275","3000821"
"3000821_1008489_20260725","850183275_20260725_0939","25.07.2026 0:00:00","850183275","3000821"
"3000821_1013024_20260701","850183302_20260701_0939","01.07.2026 0:00:00","850183302","3000821"
"3000821_1013024_20260708","850183302_20260708_0939","08.07.2026 0:00:00","850183302","3000821"
"3000821_1013024_20260715","850183302_20260715_0939","15.07.2026 0:00:00","850183302","3000821"
"3000821_1013024_20260722","850183302_20260722_0939","22.07.2026 0:00:00","850183302","3000821"
"3000821_1017357_20260702","850183303_20260702_0939","02.07.2026 0:00:00","850183303","3000821"
"3000821_1017357_20260709","850183303_20260709_0939","09.07.2026 0:00:00","850183303","3000821"
"3000821_1017357_20260716","850183303_20260716_0939","16.07.2026 0:00:00","850183303","3000821"
"3000821_1017357_20260723","850183303_20260723_0939","23.07.2026 0:00:00","850183303","3000821"
"3000821_1017357_20260730","850183303_20260730_0939","30.07.2026 0:00:00","850183303","3000821"
"3000821_1017454_20260701","850283761_20260701_0939","01.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260703","850283761_20260703_0939","03.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260708","850283761_20260708_0939","08.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260710","850283761_20260710_0939","10.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260715","850283761_20260715_0939","15.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260717","850283761_20260717_0939","17.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260722","850283761_20260722_0939","22.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260724","850283761_20260724_0939","24.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260729","850283761_20260729_0939","29.07.2026 0:00:00","850283761","3000821"
"3000821_1017454_20260731","850283761_20260731_0939","31.07.2026 0:00:00","850283761","3000821"
"3000821_1018459_20260707","850293269_20260707_0939","07.07.2026 0:00:00","850293269","3000821"
"3000821_1018459_20260714","850293269_20260714_0939","14.07.2026 0:00:00","850293269","3000821"
"3000821_1018459_20260721","850293269_20260721_0939","21.07.2026 0:00:00","850293269","3000821"
"3000821_1018459_20260728","850293269_20260728_0939","28.07.2026 0:00:00","850293269","3000821"
"3000821_1019164_20260701","850089915_20260701_0939","01.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260702","850089915_20260702_0939","02.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260703","850089915_20260703_0939","03.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260704","850089915_20260704_0939","04.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260707","850089915_20260707_0939","07.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260708","850089915_20260708_0939","08.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260709","850089915_20260709_0939","09.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260710","850089915_20260710_0939","10.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260711","850089915_20260711_0939","11.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260714","850089915_20260714_0939","14.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260715","850089915_20260715_0939","15.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260716","850089915_20260716_0939","16.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260717","850089915_20260717_0939","17.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260721","850089915_20260721_0939","21.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260722","850089915_20260722_0939","22.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260723","850089915_20260723_0939","23.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260724","850089915_20260724_0939","24.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260725","850089915_20260725_0939","25.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260728","850089915_20260728_0939","28.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260729","850089915_20260729_0939","29.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260730","850089915_20260730_0939","30.07.2026 0:00:00","850089915","3000821"
"3000821_1019164_20260731","850089915_20260731_0939","31.07.2026 0:00:00","850089915","3000821"
"3000821_1155587_20260702","850259439_20260702_0939","02.07.2026 0:00:00","850259439","3000821"
"3000821_1155587_20260709","850259439_20260709_0939","09.07.2026 0:00:00","850259439","3000821"
"3000821_1155587_20260716","850259439_20260716_0939","16.07.2026 0:00:00","850259439","3000821"
"3000821_1155587_20260723","850259439_20260723_0939","23.07.2026 0:00:00","850259439","3000821"
"3000821_1184643_20260707","850310897_20260707_0939","07.07.2026 0:00:00","850310897","3000821"
"3000821_1184643_20260714","850310897_20260714_0939","14.07.2026 0:00:00","850310897","3000821"
"3000821_1184643_20260721","850310897_20260721_0939","21.07.2026 0:00:00","850310897","3000821"
"3000821_1184643_20260728","850310897_20260728_0939","28.07.2026 0:00:00","850310897","3000821"
"3000821_1479626_20260704","850315802_20260704_0939","04.07.2026 0:00:00","850315802","3000821"
"3000821_1479626_20260711","850315802_20260711_0939","11.07.2026 0:00:00","850315802","3000821"
"3000822_1005303_20260701","850149734_20260701_1201","01.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260702","850149734_20260702_1201","02.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260703","850149734_20260703_1201","03.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260704","850149734_20260704_1201","04.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260707","850149734_20260707_1201","07.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260708","850149734_20260708_1201","08.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260709","850149734_20260709_1201","09.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260710","850149734_20260710_1201","10.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260711","850149734_20260711_1201","11.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260714","850149734_20260714_1201","14.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260715","850149734_20260715_1201","15.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260716","850149734_20260716_1201","16.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260717","850149734_20260717_1201","17.07.2026 0:00:00","850149734","3000822"
"3000822_1005303_20260718","850149734_20260718_1201","18.07.2026 0:00:00","850149734","3000822"
