"store_id","network_code","network_name","store_format","city","business_unit","sales_group"
"850047859","KIROVSKY","""ООО ""ЛЕВ"" 341  ""","LOCAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850048114","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2390  ""","NATIONAL KEY ACCOUNT","Г. РОСТОВ-НА-ДОНУ","SOUTH","ROSTOV-ON-DON"
"850049737","O'KEY","""ООО ""О'КЕЙ"" 78ГМ03_ОСН  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850050053","O'KEY","""ООО ""О'КЕЙ"" 78ГМ02_ОСН  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850050187","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" B430  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850050211","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2190  ""","NATIONAL KEY ACCOUNT","Г. РОСТОВ-НА-ДОНУ","SOUTH","ROSTOV-ON-DON"
"850051889","MAGNOLIA","""ЗАО ""Т И К ПРОДУКТЫ"" 44  ""","LOCAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850052913","SRT","""ПАО ""ЦЕНТРТОРГ"" УНИВЕРСАМ 2  ""","LOCAL KEY ACCOUNT","Г. ВОРОНЕЖ","SOUTH","VORONEZH"
"850053133","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2055  ""","NATIONAL KEY ACCOUNT","Г. ЯРОСЛАВЛЬ","WEST","YAROSLAVL"
"850053445","KIROVSKY","""ООО ""ЛЕВ"" 308  ""","LOCAL KEY ACCOUNT","Г. ПЕРВОУРАЛЬСК","CENTRE","EKATERINBURG"
"850054879","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2054  ""","NATIONAL KEY ACCOUNT","Г. ЯРОСЛАВЛЬ","WEST","YAROSLAVL"
"850055061","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2057  ""","NATIONAL KEY ACCOUNT","Г. ЯРОСЛАВЛЬ","WEST","YAROSLAVL"
"850055372","O'KEY","""ООО ""О'КЕЙ"" 78ГМ07_ОСН  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850055733","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2143  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850058895","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 146 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850058909","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 141 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850058945","MAGNIT","""АО ""ТАНДЕР"" 160011  ""","NATIONAL KEY ACCOUNT","Г. КАЗАНЬ","CENTRE","KAZAN"
"850058951","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 125 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059011","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 115 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059113","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 106 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059187","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 170 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059275","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 202 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059290","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 219 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059313","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 220 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059323","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 222 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059324","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 204 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059326","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 229 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059333","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 230 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059334","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 233 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059337","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 218 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059346","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 206 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059351","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 234 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059364","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 237 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059371","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 242 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059376","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 246 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059378","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 248 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059379","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 247 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059380","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 258 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059404","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 243 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059406","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 262 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059407","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 260 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059419","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 255 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059450","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 244 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059459","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 261 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059468","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 282 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059491","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 276 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059507","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 280 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059512","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 272 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059547","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 291 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059550","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 290 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059563","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 281 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059565","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 296 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059568","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 293 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059571","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 299 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059585","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 199 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059602","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 198 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059603","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 295 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059658","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 191 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059677","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 184 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059681","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 194 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059684","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 195 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059698","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 179 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059723","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 174 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059763","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 176 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059764","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 189 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059860","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 171 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059911","MAGNIT","""АО ""ТАНДЕР"" 160005  ""","NATIONAL KEY ACCOUNT","Г. КАЗАНЬ","CENTRE","KAZAN"
"850059926","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 188 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059957","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 163 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059974","PYATEROCHKA","""ООО ""ФИРМА ""ОМЕГА-97"" 872 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850059994","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 157 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060001","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 162 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060005","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 160 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060017","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 161 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060035","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 155 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060037","MAGNIT","""АО ""ТАНДЕР"" 160017  ""","NATIONAL KEY ACCOUNT","Г. КАЗАНЬ","CENTRE","KAZAN"
"850060061","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 152 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060073","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 145 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060075","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 149 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850060968","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 20  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850061311","PYATEROCHKA","""ООО ""АГРОТОРГ"" 390-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВОЛХОВ","WEST","LENINGRADSKAYA OBL"
"850061877","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2091  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061878","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2110  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061882","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2030  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061884","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2025  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061885","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2034  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061886","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2032  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061916","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2913  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061922","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2102  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061934","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2051  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061969","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2104  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061973","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2120  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061975","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2095  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850061990","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2103  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062023","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2101  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062059","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2028  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062073","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2108  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062194","PYATEROCHKA","""ООО ""АГРОТОРГ"" 256 - Г.СПБ, БОЛЬШЕВИКОВ ПР-Т,  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850062220","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2000  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062238","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2035  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062332","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2099  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062335","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2105  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062343","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2115  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062398","PYATEROCHKA","""ООО ""АГРОТОРГ"" 381-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850062513","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2064  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062514","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2060  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062548","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" B122  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062601","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2006  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062602","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2036  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062607","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2124  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062612","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2106  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062631","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2119  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062632","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2118  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062649","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2011  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062804","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2004  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850062811","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2111  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850063025","PYATEROCHKA","""ООО ""АГРОТОРГ"" 255 - Г.СПБ, СЕДОВА УЛ.  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850063260","AUCHAN","""ООО ""АШАН"" 002 KOMMUNARKA  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850063636","KIROVSKY","""ООО ""ЛЕВ"" 310  ""","LOCAL KEY ACCOUNT","Г. ПЕРВОУРАЛЬСК","CENTRE","EKATERINBURG"
"850064750","METRO","""ООО ""МЕТРО КЭШ ЭНД КЕРРИ"" 50  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД, СОВЕТСКИЙ Р-Н","CENTRE","N.NOVGOROD"
"850065327","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 23  ""","LOCAL KEY ACCOUNT","Г. СОСНОВОБОРСК","SIBERIA","KRASNOYARSK"
"850065509","MONETKA","""ООО ""ЭЛЕМЕНТ-ТРЕЙД"" 152  ""","NATIONAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850066504","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2017  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850067059","METRO","""ФИЛИАЛ ООО ""МЕТРО КЭШ ЭНД КЕРРИ"" 48  ""","NATIONAL KEY ACCOUNT","ПОС. ТОМИЛИНО","MOSCOW","MOSCOW OBL"
"850067174","PYATEROCHKA","""ООО ""АГРОАСПЕКТ"" 457 - ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850067186","METRO","""ООО ""МЕТРО КЭШ ЭНД КЕРРИ"" 30  ""","NATIONAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850067187","METRO","""ООО ""МЕТРО КЭШ ЭНД КЕРРИ"" 46  ""","NATIONAL KEY ACCOUNT","ПОС. СОЛОНЦЫ","SIBERIA","KRASNOYARSK"
"850067193","LENTA","""ООО ""ЛЕНТА"" ЛЕНТА 073 073  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850067594","O'KEY","""ООО ""О'КЕЙ"" 61ГМ02_ОСН  ""","NATIONAL KEY ACCOUNT","Г. РОСТОВ-НА-ДОНУ","SOUTH","ROSTOV-ON-DON"
"850068218","MAGNOLIA","""ЗАО ""Т И К ПРОДУКТЫ"" 74  ""","LOCAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850068274","PYATEROCHKA","""ООО ""АГРОТОРГ"" 397-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ТИХВИН","WEST","LENINGRADSKAYA OBL"
"850068317","LENTA","""ООО ""ЛЕНТА"" ЛЕНТА 051 051  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850068318","LENTA","""ООО ""ЛЕНТА"" ЛЕНТА 054 054  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850068451","AUCHAN","""ООО ""АШАН"" (017) ROSTOV AKSAI  ""","NATIONAL KEY ACCOUNT","Г. АКСАЙ","SOUTH","ROSTOV-ON-DON"
"850068452","AUCHAN","""ООО ""АШАН"" (021) KRASNODAR  ""","NATIONAL KEY ACCOUNT","Г. КРАСНОДАР","SOUTH","KRASNODAR"
"850068637","MAGNIT","""АО ""ТАНДЕР"" 997801  ""","NATIONAL KEY ACCOUNT","Г. КИНГИСЕПП","WEST","LENINGRADSKAYA OBL"
"850068658","KIROVSKY","""ООО ""ЛЕВ"" 316  ""","LOCAL KEY ACCOUNT","Г. ВЕРХНЯЯ ПЫШМА","CENTRE","EKATERINBURG"
"850068679","PYATEROCHKA","""ООО ""АГРОТОРГ"" 434-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","ПОС. ТЕЛЬМАНА","WEST","LENINGRADSKAYA OBL"
"850068816","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2117  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
